'y-axis saved as y
'x,PKT-3-103-3_Y2Mn2O7_FlowO2_650_24.raw,Diff,Bkg,Ycalc
21.3825715,178,17.7508474,157.951241,160.249153
21.4030068,142,-18.066333,157.855997,160.066333
21.4234421,147,-12.8897667,157.760492,159.889767
21.4438774,146,-13.718907,157.664706,159.718907
21.4643127,156,-3.55326359,157.568619,159.553264
21.484748,173,13.6076047,157.472209,159.392395
21.5051834,163,3.76409503,157.375459,159.235905
21.5256187,155,-4.08343442,157.278348,159.083434
21.546054,156,-2.93466029,157.180858,158.93466
21.5664893,163,4.21070965,157.082969,158.78929
21.5869246,149,-9.6470603,156.984663,158.64706
21.6073599,192,33.492269,156.885923,158.507731
21.6277953,167,8.62891389,156.78673,158.371086
21.6482306,163,4.76307028,156.687067,158.23693
21.6686659,148,-10.1050843,156.586917,158.105084
21.6891012,151,-6.9753881,156.486262,157.975388
21.7095365,142,-15.8476916,156.385087,157.847692
21.7299718,147,-10.7218602,156.283375,157.72186
21.7504072,143,-14.597838,156.181109,157.597838
21.7708425,145,-12.4759932,156.078276,157.475993
21.7912778,158,0.64100753,155.974858,157.358992
21.8117131,170,12.7417326,155.870841,157.258267
21.8321484,158,0.810493119,155.766211,157.189507
21.8525837,133,-24.1253888,155.660952,157.125389
21.8730191,132,-25.0199821,155.55505,157.019982
21.8934544,149,-7.90720486,155.448492,156.907205
21.9138897,144,-12.7952427,155.341265,156.795243
21.934325,140,-16.6844972,155.233353,156.684497
21.9547603,151,-5.57495504,155.124745,156.574955
21.9751956,123,-33.4666119,155.015428,156.466612
21.995631,138,-18.3594719,154.905389,156.359472
22.0160663,150,-6.25354699,154.794617,156.253547
22.0365016,151,-5.14885362,154.683098,156.148854
22.0569369,146,-10.0454015,154.570821,156.045402
22.0773722,128,-27.9431905,154.457776,155.94319
22.0978075,153,-2.84231563,154.34395,155.842316
22.1182429,137,-18.7430223,154.229333,155.743022
22.1386782,142,-13.6453559,154.113914,155.645356
22.1591135,168,12.4506477,153.997683,155.549352
22.1795488,175,19.5448858,153.88063,155.455114
22.1999841,166,10.6372244,153.762745,155.362776
22.2204194,144,-11.2724913,153.644019,155.272491
22.2408548,134,-21.1844379,153.524441,155.184438
22.2612901,174,18.9011833,153.404004,155.098817
22.2817254,142,-13.0158566,153.282698,155.015857
22.3021607,140,-14.9358176,153.160514,154.935818
22.322596,143,-11.8589947,153.037445,154.858995
22.3430313,140,-14.7857229,152.913482,154.785723
22.3634667,140,-14.716383,152.788617,154.716383
22.383902,148,-6.65140757,152.662843,154.651408
22.4043373,124,-30.5912893,152.536153,154.591289
22.4247726,128,-26.53659,152.408539,154.53659
22.4452079,138,-16.4879516,152.279995,154.487952
22.4656432,152,-2.44610935,152.150514,154.446109
22.4860786,161,6.58809283,152.020089,154.411907
22.5065139,124,-30.3863169,151.888715,154.386317
22.5269492,132,-22.3704607,151.756385,154.370461
22.5473845,126,-28.3656389,151.623094,154.365639
22.5678198,132,-22.3733636,151.488836,154.373364
22.5882551,146,-8.39539971,151.353606,154.3954
22.6086905,171,16.5661843,151.217399,154.433816
22.6291258,145,-9.49104646,151.080211,154.491046
22.6495611,134,-20.5699711,150.942036,154.569971
22.6699964,151,-3.67401049,150.80287,154.67401
22.6904317,167,12.1927509,150.662709,154.807249
22.710867,134,-20.9745905,150.52155,154.974591
22.7313024,153,-2.18195979,150.379388,155.18196
22.7517377,113,-42.4365625,150.23622,155.436563
22.772173,147,-8.74707856,150.092043,155.747079
22.7926083,173,16.8761288,149.946854,156.123871
22.8130436,144,-12.5804271,149.800649,156.580427
22.833479,147,-10.1343088,149.653426,157.134309
22.8539143,152,-5.80580927,149.505183,157.805809
22.8743496,120,-38.6205674,149.355917,158.620567
22.8947849,141,-18.6110232,149.205626,159.611023
22.9152202,121,-39.8178358,149.054309,160.817836
22.9356555,135,-27.2915362,148.901963,162.291536
22.9560909,148,-16.0938621,148.748588,164.093862
22.9765262,137,-29.2977539,148.594181,166.297754
22.9969615,131,-37.9839816,148.438743,168.983982
23.0173968,157,-15.2307737,148.282271,172.230774
23.0378321,147,-29.090995,148.124765,176.090995
23.0582674,146,-34.5510802,147.966225,180.55108
23.0787028,141,-44.4712264,147.806651,185.471226
23.0991381,169,-21.5230767,147.646041,190.523077
23.1195734,178,-17.1686183,147.484396,195.168618
23.1400087,203,4.26157668,147.321717,198.738423
23.160444,206,5.37654046,147.158004,200.62346
23.1808793,206,5.50799082,146.993256,200.492009
23.2013147,173,-25.3917673,146.827476,198.391767
23.22175,170,-24.6910668,146.660664,194.691067
23.2421853,193,3.06242972,146.49282,189.93757
23.2626206,205,20.2853714,146.323946,184.714629
23.2830559,180,0.477477479,146.154044,179.522523
23.3034912,137,-37.7049185,145.983115,174.704919
23.3239266,148,-22.4375354,145.811161,170.437535
23.3443619,145,-21.7651586,145.638184,166.765159
23.3647972,144,-19.6538895,145.464185,163.65389
23.3852325,144,-17.0343211,145.289167,161.034321
23.4056678,148,-10.8284482,145.113133,158.828448
23.4261031,138,-18.9631332,144.936084,156.963133
23.4465385,136,-19.3752592,144.758024,155.375259
23.4669738,132,-22.012616,144.578955,154.012616
23.4874091,126,-26.8329454,144.398881,152.832945
23.5078444,126,-25.8023943,144.217804,151.802394
23.5282797,139,-11.8939394,144.035727,150.893939
23.548715,126,-24.0859982,143.852655,150.085998
23.5691504,164,14.6387173,143.668591,149.361283
23.5895857,142,-6.70588283,143.483538,148.705883
23.610021,125,-23.1085457,143.297501,148.108546
23.6304563,119,-28.5601129,143.110482,147.560113
23.6508916,114,-33.053082,142.922488,147.053082
23.6713269,131,-15.581265,142.733521,146.581265
23.6917623,123,-23.1395205,142.543586,146.13952
23.7121976,135,-10.7235448,142.352688,145.723545
23.7326329,125,-20.3297094,142.160831,145.329709
23.7530682,133,-11.9549351,141.96802,144.954935
23.7735035,125,-19.5965964,141.774261,144.596596
23.7939388,135,-9.25245117,141.579557,144.252451
23.8143742,114,-29.9205962,141.383915,143.920596
23.8348095,118,-25.599507,141.18734,143.599507
23.8552448,126,-17.2884108,140.989837,143.288411
23.8756801,148,5.01082823,140.791412,142.989172
23.8961154,130,-12.7121818,140.59207,142.712182
23.9165507,121,-21.4715289,140.391817,142.471529
23.9369861,132,-10.2396749,140.190659,142.239675
23.9574214,116,-25.9703409,139.988603,141.970341
23.9778567,118,-23.6969264,139.785653,141.696926
23.998292,120,-21.4272352,139.581818,141.427235
24.0187273,122,-19.1614689,139.377102,141.161469
24.0391626,126,-14.8992468,139.171513,140.899247
24.059598,124,-16.6402708,138.965056,140.640271
24.0800333,95,-45.3846323,138.75774,140.384632
24.1004686,100,-40.1333193,138.549569,140.133319
24.1209039,117,-22.8869404,138.340553,139.88694
24.1413392,126,-13.6417166,138.130697,139.641717
24.1617745,141,1.6048125,137.920008,139.395187
24.1822099,122,-17.1497378,137.708494,139.149738
24.2026452,115,-23.9056218,137.496162,138.905622
24.2230805,111,-27.6627008,137.28302,138.662701
24.2435158,124,-14.4209171,137.069075,138.420917
24.2639511,107,-31.180158,136.854334,138.180158
24.2843864,147,9.05969191,136.638806,137.940308
24.3048218,128,-9.70126228,136.422498,137.701262
24.3252571,117,-20.462926,136.205418,137.462926
24.3456924,128,-9.22521421,135.987573,137.225214
24.3661277,125,-11.9880502,135.768973,136.98805
24.386563,120,-16.7513651,135.549625,136.751365
24.4069983,126,-10.5150978,135.329537,136.515098
24.4274337,113,-23.2791976,135.108718,136.279198
24.447869,127,-9.04364113,134.887176,136.043641
24.4683043,124,-11.8084871,134.66492,135.808487
24.4887396,120,-15.574113,134.441957,135.574113
24.5091749,122,-13.3417672,134.218298,135.341767
24.5296102,150,14.8876911,133.99395,135.112309
24.5500456,118,-16.882171,133.768922,134.882171
24.5704809,108,-26.6490171,133.543223,134.649017
24.5909162,108,-26.415351,133.316862,134.415351
24.6113515,135,0.818211303,133.089848,134.181789
24.6317868,129,-4.94835833,132.86219,133.948358
24.6522221,117,-16.7150591,132.633897,133.715059
24.6726575,105,-28.4818947,132.404978,133.481895
24.6930928,127,-6.24887364,132.175444,133.248874
24.7135281,128,-5.01600934,131.945302,133.016009
24.7339634,125,-7.78332082,131.714563,132.783321
24.7543987,114,-18.5508331,131.483235,132.550833
24.774834,127,-5.318578,131.251329,132.318578
24.7952694,138,5.91340499,131.018854,132.086595
24.8157047,119,-12.8549325,130.785819,131.854932
24.83614,114,-17.6236491,130.552235,131.623649
24.8565753,118,-13.3928155,130.318111,131.392816
24.8770106,111,-20.1625172,130.083457,131.162517
24.8974459,101,-29.9328566,129.848282,130.932857
24.9178813,104,-26.7039579,129.612597,130.703958
24.9383166,120,-10.4759709,129.376412,130.475971
24.9587519,126,-4.24907803,129.139736,130.249078
24.9791872,100,-30.0235025,128.90258,130.023503
24.9996225,127,-2.7995191,128.664954,129.799519
25.0200578,128,-1.57746896,128.426867,129.577469
25.0404932,117,-12.3577794,128.188331,129.357779
25.0609285,101,-28.1409911,127.949356,129.140991
25.0813638,110,-18.927796,127.709951,128.927796
25.1017991,113,-15.7190914,127.470127,128.719091
25.1222344,117,-11.5160602,127.229895,128.51606
25.1426697,118,-10.3203,126.989264,128.3203
25.1631051,121,-7.1340601,126.748246,128.13406
25.1835404,119,-8.96074925,126.50685,127.960749
25.2039757,109,-18.8061358,126.265088,127.806136
25.224411,124,-3.68118117,126.02297,127.681181
25.2448463,123,-4.60815378,125.780506,127.608154
25.2652816,105,-22.6318046,125.537707,127.631805
25.285717,118,-9.83503361,125.294584,127.835034
25.3061523,124,-4.35145954,125.051147,128.35146
25.3265876,116,-13.356912,124.807408,129.356912
25.3470229,108,-23.0168823,124.563376,131.016882
25.3674582,117,-16.3792568,124.319064,133.379257
25.3878936,110,-26.2340366,124.07448,136.234037
25.4083289,120,-19.0181505,123.829637,139.018151
25.4287642,128,-12.9295615,123.584545,140.929561
25.4491995,128,-13.3582236,123.339215,141.358224
25.4696348,138,-2.28306708,123.093658,140.283067
25.4900701,132,-6.11480058,122.847885,138.114801
25.5105055,128,-7.3031967,122.601907,135.303197
25.5309408,125,-7.28197716,122.355734,132.281977
25.5513761,125,-4.48845257,122.109378,129.488453
25.5718114,113,-14.2127907,121.86285,127.212791
25.5922467,106,-19.5217827,121.616161,125.521783
25.612682,111,-13.3326783,121.369321,124.332678
25.6331174,118,-5.50851257,121.122342,123.508513
25.6535527,103,-19.918372,120.875234,122.918372
25.673988,116,-6.46435954,120.62801,122.46436
25.6944233,127,4.91491479,120.380679,122.085085
25.7148586,107,-14.7469247,120.133253,121.746925
25.7352939,120,-1.4329645,119.885744,121.432964
25.7557293,115,-6.13479289,119.638161,121.134793
25.7761646,119,-1.84790278,119.390517,120.847903
25.7965999,95,-25.5695608,119.142822,120.569561
25.8170352,114,-6.29791886,118.895088,120.297919
25.8374705,117,-3.03163983,118.647325,120.03164
25.8579058,101,-18.7697111,118.399545,119.769711
25.8783412,113,-6.51132062,118.151759,119.511321
25.8987765,117,-2.25572582,117.903977,119.255726
25.9192118,109,-10.0019505,117.656212,119.00195
25.9396471,120,1.25167927,117.408473,118.748321
25.9600824,112,-6.49406558,117.160773,118.494066
25.9805177,102,-16.2428334,116.913123,118.242833
26.0009531,111,-6.99683572,116.665533,117.996836
26.0213884,113,-4.75309531,116.418014,117.753095
26.0418237,115,-2.51064518,116.170579,117.510645
26.062259,117,-0.269202926,115.923237,117.269203
26.0826943,128,10.9717763,115.676,117.028224
26.1031296,122,5.21413871,115.428878,116.785861
26.123565,115,-1.53756883,115.181884,116.537569
26.1440003,116,-0.284881735,114.935028,116.284882
26.1644356,122,5.95555828,114.688322,116.044442
26.1848709,116,0.190587024,114.441775,115.809413
26.2053062,127,11.4241133,114.1954,115.575887
26.2257415,127,11.6566365,113.949206,115.343364
26.2461769,116,0.888144605,113.703206,115.111855
26.2666122,125,10.1185547,113.457411,114.881445
26.2870475,120,5.34779665,113.21183,114.652203
26.3074828,124,9.57601592,112.966476,114.423984
26.3279181,136,21.8030576,112.721359,114.196942
26.3483534,115,1.02799192,112.476489,113.972008
26.3687888,105,-8.75259389,112.231879,113.752594
26.3892241,111,-2.54224982,111.987538,113.54225
26.4096594,97,-16.3307531,111.743478,113.330753
26.4300947,102,-11.1117606,111.49971,113.111761
26.45053,111,-1.89130957,111.256244,112.89131
26.4709653,116,3.32960882,111.013091,112.670391
26.4914007,104,-8.45302201,110.770262,112.453022
26.511836,105,-7.24169131,110.527767,112.241691
26.5322713,115,2.96591524,110.285618,112.034085
26.5527066,114,2.16995325,110.043825,111.830047
26.5731419,114,2.36982941,109.802399,111.630171
26.5935772,96,-15.435223,109.56135,111.435223
26.6140126,120,8.75388415,109.320689,111.246116
26.6344479,109,-2.06387987,109.080426,111.06388
26.6548832,116,5.11043633,108.840573,110.889564
26.6753185,105,-5.72398634,108.60114,110.723986
26.6957538,101,-9.56724324,108.362136,110.567243
26.7161891,124,13.5822056,108.123574,110.417794
26.7366245,105,-5.27114866,107.885462,110.271149
26.7570598,94,-16.1206809,107.647812,110.120681
26.7774951,100,-9.96208432,107.410634,109.962084
26.7979304,109,-0.789574241,107.173938,109.789574
26.8183657,118,8.4047796,106.937735,109.59522
26.838801,91,-18.3773913,106.702034,109.377391
26.8592364,123,13.8610005,106.466847,109.139
26.8796717,115,6.11458491,106.232183,108.885415
26.900107,104,-4.62304066,105.998052,108.623041
26.9205423,101,-7.3582579,105.764465,108.358258
26.9409776,114,5.90354516,105.531431,108.096455
26.9614129,110,2.15868371,105.298961,107.841316
26.9818483,122,14.4052994,105.067065,107.594701
27.0022836,105,-2.35703387,104.835752,107.357034
27.0227189,105,-2.12787455,104.605034,107.127875
27.0431542,100,-6.90636281,104.374918,106.906363
27.0635895,107,0.308554799,104.145416,106.691445
27.0840248,99,-7.48180151,103.916537,106.481802
27.1044602,100,-6.27490028,103.688291,106.2749
27.1248955,101,-5.06559245,103.460688,106.065592
27.1453308,118,12.1450188,103.233737,105.854981
27.1657661,97,-8.65954256,103.007447,105.659543
27.1862014,101,-4.47210593,102.78183,105.472106
27.2066367,110,4.7114567,102.556893,105.288543
27.2270721,110,4.89180568,102.332647,105.108194
27.2475074,111,6.06906809,102.109101,104.930932
27.2679427,109,4.24331573,101.886265,104.756684
27.288378,114,9.41459166,101.664147,104.585408
27.3088133,129,24.5829153,101.442757,104.417085
27.3292486,101,-3.2517136,101.222105,104.251714
27.349684,103,-1.08931196,101.002199,104.089312
27.3701193,100,-3.92991102,100.783049,103.929911
27.3905546,118,14.2264454,100.564664,103.773555
27.4109899,115,11.3797023,100.347052,103.620298
27.4314252,115,11.5297944,100.130223,103.470206
27.4518605,118,14.676647,99.9141867,103.323353
27.4722959,99,-4.17982369,99.6989507,103.179824
27.4927312,96,-7.03971004,99.4845243,103.03971
27.5131665,123,20.0968871,99.2709163,102.903113
27.5336018,115,12.2298583,99.0581354,102.770142
27.5540371,108,5.35908598,98.8461903,102.640914
27.5744724,117,14.4844436,98.6350897,102.515556
27.5949078,118,15.6057958,98.4248422,102.394204
27.6153431,104,1.72299818,98.2154562,102.277002
27.6357784,155,52.8358966,98.0069403,102.164103
27.6562137,170,67.9443271,97.7993029,102.055673
27.676649,141,39.0481147,97.5925523,101.951885
27.6970843,139,37.1470736,97.3866968,101.852926
27.7175197,163,61.2410065,97.1817447,101.758993
27.737955,139,37.3297076,96.9777042,101.670292
27.7583903,104,2.41297156,96.7745834,101.587028
27.7788256,132,30.4906164,96.5723903,101.509384
27.7992609,121,19.5625498,96.3711331,101.43745
27.8196962,138,36.629029,96.1708195,101.370971
27.8401316,103,1.69109518,95.9714577,101.308905
27.8605669,120,18.748938,95.7730553,101.251062
27.8810022,102,0.798330927,95.5756202,101.201669
27.9014375,121,19.8365109,95.3791601,101.163489
27.9218728,112,10.8659447,95.1836826,101.134055
27.9423082,126,24.887048,94.9891953,101.112952
27.9627435,137,35.8994345,94.7957058,101.100565
27.9831788,119,17.9026409,94.6032215,101.097359
28.0036141,108,6.89616914,94.4117499,101.103831
28.0240494,102,0.879484326,94.2212983,101.120516
28.0444847,126,24.8520108,94.0318739,101.147989
28.0649201,99,-2.18687131,93.8434841,101.186871
28.0853554,125,23.7621696,93.6561359,101.23783
28.1057907,133,31.6984122,93.4698364,101.301588
28.126226,126,24.621077,93.2845928,101.378923
28.1466613,114,12.5293208,93.1004119,101.470679
28.1670966,121,19.4222302,92.9173007,101.57777
28.187532,108,6.29881489,92.735266,101.701185
28.2079673,158,56.1579993,92.5543146,101.842001
28.2284026,125,22.9986142,92.3744531,102.001386
28.2488379,123,20.8193866,92.1956883,102.180613
28.2692732,114,11.6189289,92.0180267,102.381071
28.2897085,148,45.395726,91.8414748,102.604274
28.3101439,120,17.1481216,91.666039,102.851878
28.3305792,120,16.8743019,91.4917258,103.125698
28.3510145,128,24.5722754,91.3185415,103.427725
28.3714498,101,-2.7601844,91.1464923,103.760184
28.3918851,113,8.87417427,90.9755843,104.125826
28.4123204,118,13.4707778,90.8058237,104.529222
28.4327558,124,19.0178431,90.6372166,104.982157
28.4531911,127,21.4897824,90.4697689,105.510218
28.4736264,124,17.8898044,90.3034865,106.110196
28.4940617,122,15.2927221,90.1383753,106.707278
28.514497,115,7.64615705,89.974441,107.353843
28.5349323,110,1.94396143,89.8116894,108.056039
28.5553677,107,-1.81391817,89.650126,108.813918
28.575803,110,0.359283677,89.4897564,109.640716
28.5962383,131,20.4551361,89.3305863,110.544864
28.6166736,115,3.46576421,89.1726208,111.534236
28.6371089,119,6.38238835,89.0158655,112.617612
28.6575442,114,0.195115574,88.8603256,113.804884
28.6779796,132,16.8927851,88.7060064,115.107215
28.6984149,112,-4.53720537,88.5529129,116.537205
28.7188502,133,14.8909053,88.4010503,118.109095
28.7392855,130,10.1610259,88.2504236,119.838974
28.7597208,116,-5.74502842,88.1010377,121.745028
28.7801561,119,-4.84786071,87.9528975,123.847861
28.8005915,137,10.8287173,87.8060078,126.171283
28.8210268,121,-7.74567701,87.6603732,128.745677
28.8414621,134,2.38088434,87.5159986,131.619116
28.8618974,112,-22.8520918,87.3728884,134.852092
28.8823327,135,-3.44330786,87.2310472,138.443308
28.902768,138,-4.38335827,87.0904794,142.383358
28.9232034,125,-21.7652312,86.9511894,146.765231
28.9436387,157,5.43130769,86.8131815,151.568692
28.964074,145,-11.8862534,86.67646,156.886253
28.9845093,141,-21.7798064,86.5410289,162.779806
29.0049446,141,-28.2996585,86.4068924,169.299659
29.0253799,172,-4.49053801,86.2740545,176.490538
29.0458153,146,-38.3866018,86.1425192,184.386602
29.0662506,171,-22.0035883,86.0122903,193.003588
29.0866859,164,-38.3283281,85.8833716,202.328328
29.1071212,205,-7.30560755,85.7557668,212.305608
29.1275565,214,-8.82310114,85.6294797,222.823101
29.1479918,200,-33.6962534,85.5045138,233.696253
29.1684272,256,11.3434792,85.3808726,244.656521
29.1888625,301,45.6521464,85.2585595,255.347854
29.2092978,302,36.6631224,85.137578,265.336878
29.2297331,330,55.8591561,85.0179313,274.140844
29.2501684,352,70.7266027,84.8996227,281.273397
29.2706037,349,62.6978047,84.7826553,286.302195
29.2910391,330,41.0931325,84.6670322,288.906867
29.3114744,301,12.0762967,84.5527565,288.923703
29.3319097,278,-8.36651083,84.4398309,286.366511
29.352345,281,-0.420079979,84.3282585,281.42008
29.3727803,238,-36.4099569,84.218042,274.409957
29.3932156,237,-28.7568981,84.1091842,265.756898
29.413651,237,-18.9257191,84.0016876,255.925719
29.4340863,193,-52.3773052,83.895555,245.377305
29.4545216,213,-21.5303592,83.7907887,234.530359
29.4749569,196,-27.7365556,83.6873912,223.736556
29.4953922,204,-9.26960056,83.5853649,213.269601
29.5158275,196,-7.32602915,83.4847121,203.326029
29.5362629,189,-5.03406529,83.3854349,194.034065
29.5566982,209,23.5333157,83.2875356,185.466684
29.5771335,195,17.3442188,83.1910163,177.655781
29.5975688,185,14.3944812,83.0958788,170.605519
29.6180041,166,1.6958709,83.0021252,164.304129
29.6384394,172,13.2653409,82.9097573,158.734659
29.6588748,170,16.1128632,82.818777,153.887137
29.6793101,161,11.2188494,82.7291858,149.781151
29.6997454,183,36.4708787,82.6409855,146.529121
29.7201807,170,25.4407479,82.5541777,144.559252
29.740616,153,7.76207855,82.4687638,145.237921
29.7610513,190,39.4581002,82.3847453,150.5419
29.7814867,187,27.7720641,82.3021236,159.227936
29.801922,197,27.5786066,82.2208998,169.421393
29.8223573,209,23.9033954,82.1410754,185.096605
29.8427926,224,16.6026004,82.0626513,207.3974
29.8632279,266,30.9260637,81.9856287,235.073936
29.8836632,301,36.8699806,81.9100086,264.130019
29.9040986,290,2.0546545,81.8357919,287.945346
29.9245339,335,35.1145155,81.7629795,299.885484
29.9449692,347,49.2249217,81.6915722,297.775078
29.9654045,354,69.2538547,81.6215707,284.746145
29.9858398,345,80.2107577,81.5529757,264.789242
30.0062751,281,40.69332,81.4857877,240.30668
30.0267105,288,74.1473186,81.4200072,213.852681
30.0471458,250,61.1171423,81.3556348,188.882858
30.0675811,233,64.9896748,81.2926708,168.010325
30.0880164,226,73.8861252,81.2311154,152.113875
30.1084517,233,92.0745348,81.170969,140.925465
30.128887,321,187.469301,81.1122316,133.530699
30.1493224,345,216.133398,81.0549034,128.866602
30.1697577,368,241.961856,80.9989845,126.038144
30.190193,403,278.400722,80.9444747,124.599278
30.2106283,474,348.925558,80.891374,125.074442
30.2310636,453,324.536901,80.8396822,128.463099
30.2514989,438,305.699089,80.789399,132.300911
30.2719343,387,253.789083,80.7405242,133.210917
30.2923696,367,233.287226,80.6930573,133.712774
30.3128049,316,181.61875,80.6469979,134.38125
30.3332402,278,142.764482,80.6023455,135.235518
30.3536755,270,133.729887,80.5590995,136.270113
30.3741108,235,97.5164114,80.5172592,137.483589
30.3945462,217,78.12212,80.4768239,138.87788
30.4149815,209,68.5421544,80.4377929,140.457846
30.4354168,201,58.7695955,80.4001653,142.230404
30.4558521,199,54.7949667,80.3639401,144.205033
30.4762874,208,61.6054308,80.3291164,146.394569
30.4967228,199,50.185717,80.2956931,148.814283
30.5171581,160,8.51769806,80.2636691,151.482302
30.5375934,179,24.5800113,80.2330433,154.419989
30.5580287,196,38.3475603,80.2038143,157.65244
30.578464,175,13.7906339,80.1759808,161.209366
30.5988993,184,18.8745729,80.1495416,165.125427
30.6193347,174,4.56182758,80.124495,169.438172
30.63977,181,6.80829856,80.1008397,174.191701
30.6602053,231,51.5588899,80.078574,179.44111
30.6806406,174,-11.2493919,80.0576963,185.249392
30.7010759,193,1.30980768,80.0382049,191.690192
30.7215112,200,1.14959729,80.0200981,198.850403
30.7419466,195,-11.8330547,80.0033739,206.833055
30.7623819,191,-24.7609657,79.9880306,215.760966
30.7828172,181,-44.7813895,79.9740661,225.78139
30.8032525,210,-27.0719937,79.9614784,237.071994
30.8236878,251,1.15139046,79.9502655,249.84861
30.8441231,224,-40.3754913,79.9404252,264.375491
30.8645585,257,-23.9789813,79.9319552,280.978981
30.8849938,274,-26.0652662,79.9248534,300.065266
30.9054291,280,-42.1450857,79.9191174,322.145086
30.9258644,316,-31.8683975,79.9147447,347.868398
30.9462997,346,-32.0749904,79.911733,378.07499
30.966735,386,-27.8761739,79.9100798,413.876174
30.9871704,461,4.19395191,79.9097824,456.806048
31.0076057,498,-11.1412819,79.9108382,509.141282
31.028041,630,55.37934,79.9132445,574.62066
31.0484763,740,79.9754191,79.9169986,660.024581
31.0689116,1044,265.67131,79.9220976,778.32869
31.0893469,1437,482.882772,79.9285387,954.117228
31.1097823,1864,632.962881,79.936319,1231.03712
31.1302176,2381,702.473694,79.9454354,1678.52631
31.1506529,3005,613.71402,79.9558849,2391.28598
31.1710882,3858,384.348949,79.9676643,3473.65105
31.1915235,4780,-222.311854,79.9807706,5002.31185
31.2119588,6077,-892.025671,79.9952005,6969.02567
31.2323942,8218,-996.945991,80.0109507,9214.94599
31.2528295,10685,-704.547712,80.0280179,11389.5477
31.2732648,13126,113.526603,80.0463987,13012.4734
31.2937001,14570,865.919243,80.0660895,13704.0808
31.3141354,14530,1100.96955,80.087087,13429.0304
31.3345707,12959,520.385008,80.1093876,12438.615
31.3550061,11381,394.850677,80.1329876,10986.1493
31.3754414,9681,452.058998,80.1578833,9228.941
31.3958767,7621,278.599212,80.1840711,7342.40079
31.416312,5648,94.4896475,80.2115471,5553.51035
31.4367473,3892,-148.911043,80.2403075,4040.91104
31.4571826,2589,-285.588347,80.2703484,2874.58835
31.477618,1830,-208.628263,80.3016659,2038.62826
31.4980533,1349,-124.367992,80.334256,1473.36799
31.5184886,948,-158.388179,80.3681146,1106.38818
31.5389239,813,-58.6345885,80.4032375,871.634589
31.5593592,663,-55.6833394,80.4396208,718.683339
31.5797945,512,-102.057755,80.47726,614.057755
31.6002299,413,-124.868437,80.516151,537.868437
31.6206652,419,-60.1550603,80.5562895,479.15506
31.6411005,345,-87.0289629,80.5976711,432.028963
31.6615358,328,-65.2080785,80.6402914,393.208078
31.6819711,286,-74.6953341,80.6841459,360.695334
31.7024064,306,-27.1489206,80.7292301,333.148921
31.7228418,245,-64.5970817,80.7755394,309.597082
31.7432771,258,-31.3039638,80.8230693,289.303964
31.7637124,272,0.301623562,80.871815,271.698376
31.7841477,222,-34.3301181,80.9217718,256.330118
31.804583,194,-48.840285,80.9729351,242.840285
31.8250183,210,-20.9399441,81.0252999,230.939944
31.8454537,191,-29.394395,81.0788614,220.394395
31.865889,192,-19.011381,81.1336147,211.011381
31.8863243,202,-0.632167436,81.1895549,202.632167
31.9067596,184,-11.1247345,81.246677,195.124734
31.9271949,179,-9.37854269,81.3049759,188.378543
31.9476302,191,8.69952322,81.3644465,182.300477
31.9680656,197,20.188325,81.4250837,176.811675
31.9885009,169,-2.84502906,81.4868823,171.845029
32.0089362,141,-26.3431957,81.5498371,167.343196
32.0293715,143,-20.2570009,81.6139428,163.257001
32.0498068,185,25.4558491,81.6791941,159.544151
32.0702421,169,12.8318164,81.7455857,156.168184
32.0906775,138,-15.0976111,81.8131121,153.097611
32.1111128,158,7.69478253,81.8817679,150.305217
32.1315481,158,10.2325205,81.9515476,147.767479
32.1519834,153,7.53590835,82.0224457,145.464092
32.1724187,158,14.622425,82.0944566,143.377575
32.192854,153,11.5070422,82.1675747,141.492958
32.2132894,143,3.20248282,82.2417943,139.797517
32.2337247,132,-6.28058798,82.3171097,138.280588
32.25416,128,-8.93355206,82.3935153,136.933552
32.2745953,140,4.24967624,82.4710052,135.750324
32.2950306,158,23.273509,82.5495736,134.726491
32.3154659,143,9.14541556,82.6292147,133.854584
32.3359013,148,14.8673873,82.7099225,133.132613
32.3563366,155,22.4385281,82.7916912,132.561472
32.3767719,157,24.8572947,82.8745147,132.142705
32.3972072,138,6.1208626,82.9583871,131.879137
32.4176425,150,18.2293499,83.0433023,131.77065
32.4380778,160,28.2142465,83.1292542,131.785753
32.4585132,127,-4.71020057,83.2162366,131.710201
32.4789485,128,-2.66006579,83.3042436,130.660066
32.4993838,156,28.4682312,83.3932688,127.531769
32.5198191,155,30.2694461,83.483306,124.730554
32.5402544,132,6.48111899,83.574349,125.518881
32.5606897,181,53.7705963,83.6663914,127.229404
32.5811251,150,20.7173992,83.759427,129.282601
32.6015604,149,17.3028339,83.8534493,131.697166
32.6219957,159,24.4651893,83.948452,134.534811
32.642431,178,40.1272414,84.0444286,137.872759
32.6628663,158,16.1934617,84.1413726,141.806538
32.6833016,193,46.5449721,84.2392777,146.455028
32.703737,191,39.0338425,84.3381371,151.966158
32.7241723,201,42.4805204,84.4379445,158.51948
32.7446076,206,39.6945739,84.5386931,166.305426
32.7650429,228,52.621215,84.6403763,175.378785
32.7854782,240,54.8314175,84.7429876,185.168583
32.8059135,243,48.0270809,84.8465202,194.972919
32.8263489,228,20.3047851,84.9509673,207.695215
